Company Name,GPM PROPERTY MANAGEMENT
Phone Number,734-287-6619
Source,Purchase Details
Date Range,2024-08-21 to 2026-09-21
Export Date,September-21-2026 13:01:39


Date,Store Number,Transaction Id,Register Number,Job Name,SKU Number,SKU Description,Quantity,Original Unit Price,Department Name,Class Name,Subclass Name,Program Discount Amount,Program Discount Indicator,Other Discount Amount,Extended Retail (before discount),Net Unit Price,Company Name
2025-06-12,2789,3342,34,116146 14986 Garden,1005173566,CODEONE BASIC BATTERY CO ALARM,1,$19.97,ELECTRICAL,SAFETY/SECURITY,CARBON MONOXIDE,$0.000000,,$-2.60,$17.37,$17.37,GPM PROPERTY MANAGEMENT
2025-06-12,2789,3342,34,116146 14986 Garden,284876,KWIK SEAL TUB & TILE WHITE 10.1 OZ,1,$6.78,PAINT,CAULKS,LATEX K&B,$0.000000,,$-0.27,$6.51,$6.51,GPM PROPERTY MANAGEMENT
2025-06-12,2707,6812,10,gpm paint sprayer,1013183128,WAGNER HEA HOPPER T2 SPRAYER,1,$229.00,PAINT,PAINT SPRAYERS,DIY SPRYS/ROLLERS/TOOLS,$0.000000,,$0.00,$229.00,$229.00,GPM PROPERTY MANAGEMENT
2025-06-12,2707,6812,10,gpm paint sprayer,1005667226,2 YR PROTECTION PLAN $200-$249.99,1,$35.00,PAINT,PAINT SPRAYERS,EXTENDED SERVICE PLANS,$0.000000,,$0.00,$35.00,$35.00,GPM PROPERTY MANAGEMENT
2025-06-12,2710,6886,61,115243 colgate,914770,1X6X8 NO.2,1,$10.24,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.72,$9.52,$9.52,GPM PROPERTY MANAGEMENT
2025-06-12,2710,6886,61,115243 colgate,762723,"2""X3"" ALUM ELBOW B - WHITE",1,$4.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$4.98,$4.98,GPM PROPERTY MANAGEMENT
2025-06-12,2710,6886,61,115243 colgate,914770,1X6X8 NO.2,1,$10.24,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.71,$9.53,$9.53,GPM PROPERTY MANAGEMENT
2025-06-12,2710,6886,61,115243 colgate,914770,1X6X8 NO.2,1,$10.24,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.72,$9.52,$9.52,GPM PROPERTY MANAGEMENT
2025-06-12,2789,3344,36,116192,526445,"8"" COMPOSITE SHIM (12 PC BDL)",1,$2.28,LUMBER,SHIMS & WOOD SHINGLES,SHIMS,$0.000000,,$0.00,$2.28,$2.28,GPM PROPERTY MANAGEMENT
2025-06-12,2789,3344,36,116192,526445,"8"" COMPOSITE SHIM (12 PC BDL)",1,$2.28,LUMBER,SHIMS & WOOD SHINGLES,SHIMS,$0.000000,,$0.00,$2.28,$2.28,GPM PROPERTY MANAGEMENT
2025-06-12,2789,3344,36,116192,1002751965,"UNFINISHED BCH 18"" BASE CABINET",1,$109.00,KIT/BATH,IN STOCK KITCHEN & ACCES,ASMBLD UNFINSHD CABINETS,$0.000000,,$-4.36,$104.64,$104.64,GPM PROPERTY MANAGEMENT
2025-06-11,2742,8325,21,115243 colgate,1010399802,"15-1/4"" X 19"" FRAMED RECES WHITE MC",1,$-44.97,KIT/BATH,VANITIES,MEDICINE CABINETS,$0.000000,,$2.25,$-42.72,$-42.72,GPM PROPERTY MANAGEMENT
2025-06-11,2742,8325,21,115243 colgate,915319,2X4-7 STUDS,1,$-2.98,LUMBER,DIMENSIONAL LUMBER,AVAILABLE,$0.000000,,$0.00,$-2.98,$-2.98,GPM PROPERTY MANAGEMENT
2025-06-11,2742,8325,21,115243 colgate,137195,4X4-8,1,$-12.85,LUMBER,DIMENSIONAL LUMBER,YELLOW PINE,$0.000000,,$0.00,$-12.85,$-12.85,GPM PROPERTY MANAGEMENT
2025-06-11,2742,8325,21,115243 colgate,915319,2X4-7 STUDS,1,$-2.98,LUMBER,DIMENSIONAL LUMBER,AVAILABLE,$0.000000,,$0.00,$-2.98,$-2.98,GPM PROPERTY MANAGEMENT
2025-06-11,2742,8325,21,115243 colgate,1010399802,"15-1/4"" X 19"" FRAMED RECES WHITE MC",1,$-44.97,KIT/BATH,VANITIES,MEDICINE CABINETS,$0.000000,,$2.25,$-42.72,$-42.72,GPM PROPERTY MANAGEMENT
2025-06-11,2742,8325,21,115243 colgate,137195,4X4-8,1,$-12.85,LUMBER,DIMENSIONAL LUMBER,YELLOW PINE,$0.000000,,$0.00,$-12.85,$-12.85,GPM PROPERTY MANAGEMENT
2025-06-11,2742,8325,21,115243 colgate,166014,4X8 1/4 BC,1,$-24.92,LUMBER,PLYWOOD,SANDED,$0.000000,,$0.74,$-24.18,$-24.18,GPM PROPERTY MANAGEMENT
2025-06-11,2742,8325,21,115243 colgate,915319,2X4-7 STUDS,1,$-2.98,LUMBER,DIMENSIONAL LUMBER,AVAILABLE,$0.000000,,$0.00,$-2.98,$-2.98,GPM PROPERTY MANAGEMENT
2025-06-11,2742,2177,19,115306 leblanc,1010399802,"15-1/4"" X 19"" FRAMED RECES WHITE MC",1,$-44.97,KIT/BATH,VANITIES,MEDICINE CABINETS,$0.000000,,$2.25,$-42.72,$-42.72,GPM PROPERTY MANAGEMENT
2025-06-11,2742,2177,19,115306 leblanc,340721,4WAY DEK BLK,1,$-10.47,BLDG. MATERIALS,CONCRETE,BLOCK AND BRICK,$0.000000,,$0.42,$-10.05,$-10.05,GPM PROPERTY MANAGEMENT
2025-06-11,2742,2177,19,115306 leblanc,504090,WD 28X38,1,$-209.00,MILLWORK,WINDOWS,VINYL WINDOWS,$0.000000,,$14.63,$-194.37,$-194.37,GPM PROPERTY MANAGEMENT
2025-06-11,2742,2177,19,115306 leblanc,166103,3/4 RTD SHTG,1,$-33.00,LUMBER,PLYWOOD,SHEATHING,$0.000000,,$0.99,$-32.01,$-32.01,GPM PROPERTY MANAGEMENT
2025-06-11,2711,8368,90,116155 woodburn,130249,CHIP 2.0 FLAT BRUSH,1,$1.47,PAINT,APPLICATORS,CHIP/FOAM APPLICATORS,$0.000000,,$-0.12,$1.35,$1.35,GPM PROPERTY MANAGEMENT
2025-06-11,2711,8368,90,116155 woodburn,1002768815,GLIDDEN INT PURE WHITE/B1 SAT 7.75OZ,1,$6.98,PAINT,INTERIOR PAINT,GLIDDEN 8 OZ SAMPLES,$0.000000,,$0.00,$6.98,$6.98,GPM PROPERTY MANAGEMENT
2025-06-11,2711,8368,90,116155 woodburn,1003316838,"3""X4"" DWV GEN PURP DRN SS STRN HXIF",1,$9.68,PLUMBING,PIPE AND FITTINGS,SHOWER DRAINS,$0.000000,,$-0.48,$9.20,$9.20,GPM PROPERTY MANAGEMENT
2025-06-11,2711,8368,90,116155 woodburn,469296,GE SIL II K&B CLEAR 10.1 OZ,1,$10.98,PAINT,CAULKS,SILICON K&B,$0.000000,,$-0.33,$10.65,$10.65,GPM PROPERTY MANAGEMENT
2025-06-11,2711,8368,90,116155 woodburn,1003316830,"4"" DWV SNAP-IN DRAIN PVC",1,$2.94,PLUMBING,PIPE AND FITTINGS,SHOWER DRAINS,$0.000000,,$-0.15,$2.79,$2.79,GPM PROPERTY MANAGEMENT
2025-06-11,2789,7709,62,116317,258423,250-JNT TAPE,1,$4.57,BLDG. MATERIALS,GYPSUM,TAPE/ABRASIVES,$0.000000,,$0.00,$4.57,$4.57,GPM PROPERTY MANAGEMENT
2025-06-11,2789,7709,62,116317,1001382151,USG DC 3.5QT,1,$10.71,BLDG. MATERIALS,GYPSUM,JOINT TREATMENT,$0.000000,,$0.00,$10.71,$10.71,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7655,51,stock,290890,4OZ CPVC CEMENT FLOWGUARD 1 STEP,1,$6.98,PLUMBING,PIPE AND FITTINGS,PIPE CHEMICALS,$0.000000,,$-0.70,$6.28,$6.28,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7655,51,stock,908401,14-2 NM W/G 15 FT,1,$21.00,ELECTRICAL,WIRE,NM,$0.000000,,$0.00,$21.00,$21.00,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7655,51,stock,1005411670,"HSK 12'X1"" RATCHET STRAP 500LB 4PK",1,$9.97,HARDWARE,GARAGE/AUTOMOTIVE,,$0.000000,,$0.00,$9.97,$9.97,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7655,51,stock,1005171414,DIABLO 5/32X4X6 MULTI MATERIAL BIT,1,$6.27,HARDWARE,POWER TOOL ACCESSORIES,MASONRY DRILL BITS,$0.000000,,$0.00,$6.27,$6.27,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3532,61,vanstock,1001861972,HUSKY 3-PC SOCKET DRIVER ADAPTER SET,1,$10.97,HARDWARE,HAND TOOLS,SOCKETS/WRENCHES/SETS,$0.000000,,$0.00,$10.97,$10.97,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3532,61,vanstock,620791,H4D6PDP716,1,$4.27,HARDWARE,HAND TOOLS,SOCKETS/WRENCHES/SETS,$0.000000,,$0.00,$4.27,$4.27,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3589,61,116465,474657,"ML24Z 2""X4"" 12GA ZMAX MEDIUM L-ANGLE",1,$2.97,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.000000,,$-0.26,$2.71,$2.71,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3589,61,116465,474657,"ML24Z 2""X4"" 12GA ZMAX MEDIUM L-ANGLE",1,$2.97,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.000000,,$-0.26,$2.71,$2.71,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3589,61,116465,474657,"ML24Z 2""X4"" 12GA ZMAX MEDIUM L-ANGLE",1,$2.97,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.000000,,$-0.27,$2.70,$2.70,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3589,61,116465,474657,"ML24Z 2""X4"" 12GA ZMAX MEDIUM L-ANGLE",1,$2.97,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.000000,,$-0.27,$2.70,$2.70,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3589,61,116465,474657,"ML24Z 2""X4"" 12GA ZMAX MEDIUM L-ANGLE",1,$2.97,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.000000,,$-0.27,$2.70,$2.70,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3589,61,116465,474657,"ML24Z 2""X4"" 12GA ZMAX MEDIUM L-ANGLE",1,$2.97,BLDG. MATERIALS,METAL PRODUCTS,"ANGLES, CLIPS & STRAPS",$0.000000,,$-0.27,$2.70,$2.70,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3589,61,116465,161713,2X6-8 HT WW,1,$5.52,LUMBER,DIMENSIONAL LUMBER,WHITEWOOD,$0.000000,,$0.00,$5.52,$5.52,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3531,61,116457,1003308392,"4"" CAST IRON TOILET FLANGE",1,$20.56,PLUMBING,PIPE AND FITTINGS,CAST IRON,$0.000000,,$-2.06,$18.50,$18.50,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3531,61,116457,107971,6X36 GS TM ALLURE CHERRY RES 24 SF,1,$52.56,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$-3.68,$48.88,$48.88,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3531,61,116457,920924,23/32 OSB TG,1,$23.00,LUMBER,PLYWOOD,OSB,$0.000000,,$-0.69,$22.31,$22.31,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3531,61,116457,107971,6X36 GS TM ALLURE CHERRY RES 24 SF,1,$52.56,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$-3.68,$48.88,$48.88,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3531,61,116457,166014,4X8 1/4 BC,1,$24.92,LUMBER,PLYWOOD,SANDED,$0.000000,,$-0.75,$24.17,$24.17,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3531,61,116457,256731,#35 EXTRA THICK WAX RING WITH BOLTS,1,$6.98,PLUMBING,PLUMBING REPAIR & REPLAC,TOILET REPAIR & REPLACE,$0.000000,,$-0.56,$6.42,$6.42,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3531,61,116457,1005156445,ASHTON 1LT EXT WALL LT BLACK,1,$54.97,ELECTRICAL,INTERIOR LIGHTING,,$0.000000,,$0.00,$54.97,$54.97,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3511,61,116696,1000050138,"1-1/2"" P-TRAP",1,$5.38,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.27,$5.11,$5.11,GPM PROPERTY MANAGEMENT
2025-06-11,2703,3511,61,116696,1000050073,"1-1/2"" BEVEL WASHER",1,$3.15,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.16,$2.99,$2.99,GPM PROPERTY MANAGEMENT
2025-06-11,2789,3309,34,116146 14986 Garden,762673,"2""X3"" ALUM ELBOW A - WHITE",1,$4.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$4.98,$4.98,GPM PROPERTY MANAGEMENT
2025-06-11,2789,3309,34,116146 14986 Garden,268291,WHT DWNSPOUT,1,$16.48,BLDG. MATERIALS,,,$0.000000,,$0.00,$16.48,$16.48,GPM PROPERTY MANAGEMENT
2025-06-11,2789,3309,34,116146 14986 Garden,762673,"2""X3"" ALUM ELBOW A - WHITE",1,$4.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$4.98,$4.98,GPM PROPERTY MANAGEMENT
2025-06-11,2789,3309,34,116146 14986 Garden,596148,"11"" 2LT BRONZE SWIRL FLUSH MOUNT",1,$14.97,ELECTRICAL,INTERIOR LIGHTING,CEILING MOUNT FIXTURES,$0.000000,,$-1.20,$13.77,$13.77,GPM PROPERTY MANAGEMENT
2025-06-11,2789,3309,34,116146 14986 Garden,417841,HAIR/GREASE DRAIN OPENER 67.6 OZ,1,$13.98,PLUMBING,PLUMBING REPAIR & REPLAC,DRAIN OPENERS/CHEMICAL,$0.000000,,$0.00,$13.98,$13.98,GPM PROPERTY MANAGEMENT
2025-06-11,2789,3309,34,116146 14986 Garden,268291,WHT DWNSPOUT,1,$16.48,BLDG. MATERIALS,,,$0.000000,,$0.00,$16.48,$16.48,GPM PROPERTY MANAGEMENT
2025-06-11,2789,3309,34,116146 14986 Garden,762673,"2""X3"" ALUM ELBOW A - WHITE",1,$4.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$4.98,$4.98,GPM PROPERTY MANAGEMENT
2025-06-11,2789,3309,34,116146 14986 Garden,284876,KWIK SEAL TUB & TILE WHITE 10.1 OZ,1,$6.78,PAINT,CAULKS,LATEX K&B,$0.000000,,$-0.27,$6.51,$6.51,GPM PROPERTY MANAGEMENT
2025-06-11,6821,4499,62,stock,1005512027,MKE OMT 2PK CARBIDE EXTREME MATERIAL,1,$29.97,HARDWARE,POWER TOOL ACCESSORIES,OSCILLATING ACCESSORIES,$0.000000,,$-2.70,$27.27,$27.27,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,495275,LOCTITE POWER GRAB HEAVY DUTY 9 OZ,1,$6.48,PAINT,CONSTRUCTION ADHESIVE,GEN PURPOSE-HEAVY DUTY,$0.000000,,$-0.45,$6.03,$6.03,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,2710,3361,51,116592,468919,"5"" HIDDEN HANGER W/SCREW",1,$2.55,BLDG. MATERIALS,,,$0.000000,,$0.00,$2.55,$2.55,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,209366,15A WHT COMBO DBL SWITCH,1,$10.55,ELECTRICAL,WIRING DEVICES,SWITCHES,$0.000000,,$-1.06,$9.49,$9.49,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,1008974327,DEFIANT BRANDYWINE SS HALL/CLST KNOB,1,$8.97,HARDWARE,DOOR LOCKS,PASSAGE,$0.000000,,$-1.35,$7.62,$7.62,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,187763,1/2 CPVC CAP,1,$0.41,PLUMBING,PIPE AND FITTINGS,CPVC FITTINGS,$0.000000,,$-0.04,$0.37,$0.37,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,459922,"TAPCON 3/16X1-1/4 HEX HEAD, 8 PK",1,$5.44,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.000000,,$0.00,$5.44,$5.44,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,456077,ECON 2.0 FLAT BASIC BRUSH,1,$3.48,PAINT,APPLICATORS,ECONOMY/UTILITY BRUSHES,$0.000000,,$-0.21,$3.27,$3.27,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,405183,"3/8""ODX1/2""IPX20"" BRAID FCT SUP LINE",1,$5.98,PLUMBING,PIPE AND FITTINGS,VALVE & SUPPLY LINES,$0.000000,,$-0.42,$5.56,$5.56,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,187763,1/2 CPVC CAP,1,$0.41,PLUMBING,PIPE AND FITTINGS,CPVC FITTINGS,$0.000000,,$-0.04,$0.37,$0.37,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,1002861487,UNB (60W) A19 SMT SW 4PK NDIM,1,$7.98,ELECTRICAL,LIGHT BULBS,,$0.000000,,$-0.72,$7.26,$7.26,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,249285,PLASTIC PULL CHAIN LAMP HOLDER,1,$4.61,ELECTRICAL,WIRING DEVICES,SPECIALTY,$0.000000,,$-0.46,$4.15,$4.15,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,1008974327,DEFIANT BRANDYWINE SS HALL/CLST KNOB,1,$8.97,HARDWARE,DOOR LOCKS,PASSAGE,$0.000000,,$-1.35,$7.62,$7.62,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,188166,"1/2"" PVC CAP SLIP",1,$0.56,PLUMBING,PIPE AND FITTINGS,PVC FITTINGS,$0.000000,,$-0.05,$0.51,$0.51,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,618313,15A WHT SP/3W DBL TOGGLE SWITCH,1,$14.97,ELECTRICAL,WIRING DEVICES,SWITCHES,$0.000000,,$-1.49,$13.48,$13.48,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,188166,"1/2"" PVC CAP SLIP",1,$0.56,PLUMBING,PIPE AND FITTINGS,PVC FITTINGS,$0.000000,,$-0.06,$0.50,$0.50,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,188166,"1/2"" PVC CAP SLIP",1,$0.56,PLUMBING,PIPE AND FITTINGS,PVC FITTINGS,$0.000000,,$-0.06,$0.50,$0.50,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,408405,OAKRAILING,1,$5.94,MILLWORK,MILLWORK SPECIALTIES,STAIRPARTS,$0.000000,,$0.00,$5.94,$5.94,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,420478,STEELSTIK,1,$7.48,PAINT,ADHESIVES,EPOXIES,$0.000000,,$0.00,$7.48,$7.48,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,1008934144,STOPS RUST 5 IN 1 SATIN WHITE,1,$7.48,PAINT,SPRAY PAINT,RUST PREVENTATIVE,$0.000000,,$0.00,$7.48,$7.48,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,788814,"BRACE, CORNER_1.5""_GALV_4PK",1,$9.57,HARDWARE,BUILDER'S HARDWARE,MNDING PLTS/BRKT/BRACES,$0.000000,,$0.00,$9.57,$9.57,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,505838,"GB BUILDERS 4"" 2HDL BATH FAUCET CH",1,$34.98,PLUMBING,FAUCETS,TWO HANDLE BATH FAUCETS,$0.000000,,$-3.50,$31.48,$31.48,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,187763,1/2 CPVC CAP,1,$0.41,PLUMBING,PIPE AND FITTINGS,CPVC FITTINGS,$0.000000,,$-0.04,$0.37,$0.37,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,425272,GLIDDEN PREM EXT SATIN BASE 1 310Z,1,$18.98,PAINT,EXTERIOR PAINT,QUARTS & SMALLER SIZES,$0.000000,,$0.00,$18.98,$18.98,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,405183,"3/8""ODX1/2""IPX20"" BRAID FCT SUP LINE",1,$5.98,PLUMBING,PIPE AND FITTINGS,VALVE & SUPPLY LINES,$0.000000,,$-0.42,$5.56,$5.56,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,495210,MACH SCREW,1,$1.47,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.47,$1.47,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,1008934144,STOPS RUST 5 IN 1 SATIN WHITE,1,$7.48,PAINT,SPRAY PAINT,RUST PREVENTATIVE,$0.000000,,$0.00,$7.48,$7.48,GPM PROPERTY MANAGEMENT
2025-06-11,6821,7654,51,116237,1008974327,DEFIANT BRANDYWINE SS HALL/CLST KNOB,1,$8.97,HARDWARE,DOOR LOCKS,PASSAGE,$0.000000,,$-1.34,$7.63,$7.63,GPM PROPERTY MANAGEMENT
2025-06-11,6821,4500,62,116237,120585,ACR36X48X.09,1,$59.98,MILLWORK,GLASS/SCREEN,ACRYLIC SHEETS,$0.000000,,$0.00,$59.98,$59.98,GPM PROPERTY MANAGEMENT
2025-06-11,6821,4500,62,116237,173252,"OSI QUAD W,D&S SEALANT WHITE 10 OZ",1,$8.48,PAINT,CAULKS,SOLVENT,$0.000000,,$-0.60,$7.88,$7.88,GPM PROPERTY MANAGEMENT
2025-06-11,6821,4500,62,116237,173252,"OSI QUAD W,D&S SEALANT WHITE 10 OZ",1,$8.48,PAINT,CAULKS,SOLVENT,$0.000000,,$-0.59,$7.89,$7.89,GPM PROPERTY MANAGEMENT
2025-06-11,6821,4500,62,116237,173252,"OSI QUAD W,D&S SEALANT WHITE 10 OZ",1,$8.48,PAINT,CAULKS,SOLVENT,$0.000000,,$-0.59,$7.89,$7.89,GPM PROPERTY MANAGEMENT
2025-06-11,2789,374,18,116103,1004751910,"52"" HUGGER LED CEILING FAN BLACK",1,$-65.98,ELECTRICAL,CEILING FANS,,$0.000000,,$5.28,$-60.70,$-60.70,GPM PROPERTY MANAGEMENT
2025-06-11,2789,374,18,116103,641758,"1/2"" SILLCOCK FPT",1,$-7.78,PLUMBING,PIPE AND FITTINGS,VALVES ONLY,$0.000000,,$0.78,$-7.00,$-7.00,GPM PROPERTY MANAGEMENT
2025-06-11,2789,374,18,116103,742426,RPLHND/B&KVL,1,$-2.98,PLUMBING,PIPE AND FITTINGS,VALVES ONLY,$0.000000,,$0.30,$-2.68,$-2.68,GPM PROPERTY MANAGEMENT
2025-06-10,2711,9448,97,Woodburn 116155,434479,12 in. x 14 in. Pock,1,$4.98,PAINT,SHEETING/BUCKETS,RAGS/CLOTHS/SPONGES,$0.000000,,$-0.35,$4.63,$4.63,GPM PROPERTY MANAGEMENT
2025-06-10,2711,9448,97,Woodburn 116155,324243,15A WHT TR DUPLEX OUTLET,1,$1.50,ELECTRICAL,WIRING DEVICES,RECEPTACLES,$0.000000,,$-0.15,$1.35,$1.35,GPM PROPERTY MANAGEMENT
2025-06-10,2711,9448,97,Woodburn 116155,1001392677,ALEX FLEX WHITE 10.1 OZ,1,$5.78,PAINT,CAULKS,LATEX,$0.000000,,$-0.29,$5.49,$5.49,GPM PROPERTY MANAGEMENT
2025-06-10,2711,9448,97,Woodburn 116155,626449,2 in. x 3 in. x 15 i,1,$5.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$5.98,$5.98,GPM PROPERTY MANAGEMENT
2025-06-10,2711,9448,97,Woodburn 116155,1009837682,White Steel Gutter S,1,$4.48,BLDG. MATERIALS,,,$0.000000,,$0.00,$4.48,$4.48,GPM PROPERTY MANAGEMENT
2025-06-10,2711,9448,97,Woodburn 116155,639280,BEST 4 X 3/8 IN NAP WOV ROLL W FRAME,1,$5.77,PAINT,APPLICATORS,BEST/PRO ROLLER COVERS,$0.000000,,$-0.52,$5.25,$5.25,GPM PROPERTY MANAGEMENT
2025-06-10,6821,7208,52,116237,268496,"5"" ALUM LEFT END CAP - WHITE",1,$1.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$1.98,$1.98,GPM PROPERTY MANAGEMENT
2025-06-10,6821,7208,52,116237,1007337928,BEHR WHITE SATIN AERO B0069 12OZ,1,$6.98,PAINT,SPRAY PAINT,GENERAL PURPOSE,$0.000000,,$0.00,$6.98,$6.98,GPM PROPERTY MANAGEMENT
2025-06-10,6821,7208,52,116237,1005653973,"2-3/8"" EB CL POST HINGE",1,$6.98,BLDG. MATERIALS,FENCING,CHAIN LINK,$0.000000,,$-0.70,$6.28,$6.28,GPM PROPERTY MANAGEMENT
2025-06-10,6821,7208,52,116237,1005753267,"5/16""X1-1/4"" EB GALV BOLT NUT 20 SET",1,$10.98,BLDG. MATERIALS,FENCING,CHAIN LINK,$0.000000,,$-1.10,$9.88,$9.88,GPM PROPERTY MANAGEMENT
2025-06-10,6821,7208,52,116237,268496,"5"" ALUM LEFT END CAP - WHITE",1,$1.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$1.98,$1.98,GPM PROPERTY MANAGEMENT
